SETTLEMENTDATE,REGIONID,RRP
2025-07-03 02:35:00,VIC1,120.46582
2025-07-03 02:40:00,VIC1,122.7032
2025-07-03 02:45:00,VIC1,159.88
2025-07-03 02:50:00,VIC1,150.89003
2025-07-03 02:55:00,VIC1,160.0001
2025-07-03 03:00:00,VIC1,118.50485
2025-07-03 03:05:00,VIC1,178.9531
2025-07-03 03:10:00,VIC1,175.31448
2025-07-03 03:15:00,VIC1,160.0001
2025-07-03 03:20:00,VIC1,132.72
2025-07-03 03:25:00,VIC1,160.0001
2025-07-03 03:30:00,VIC1,160.0001
2025-07-03 03:35:00,VIC1,178.96251
2025-07-03 03:40:00,VIC1,178.4378
2025-07-03 03:45:00,VIC1,212.30538
2025-07-03 03:50:00,VIC1,182.09785
2025-07-03 03:55:00,VIC1,182.09785
2025-07-03 04:00:00,VIC1,181.63216
2025-07-03 04:05:00,VIC1,209.84064
2025-07-03 04:10:00,VIC1,208.23755
2025-07-03 04:15:00,VIC1,160.0
2025-07-03 04:20:00,VIC1,177.0587
2025-07-03 04:25:00,VIC1,171.12728
2025-07-03 04:30:00,VIC1,190.43369
2025-07-03 04:35:00,VIC1,160.0
2025-07-03 04:40:00,VIC1,171.81883
2025-07-03 04:45:00,VIC1,200.02
2025-07-03 04:50:00,VIC1,175.23349
2025-07-03 04:55:00,VIC1,171.66393
2025-07-03 05:00:00,VIC1,191.07456
2025-07-03 05:05:00,VIC1,160.0
2025-07-03 05:10:00,VIC1,183.2759
2025-07-03 05:15:00,VIC1,200.02
2025-07-03 05:20:00,VIC1,163.54916
2025-07-03 05:25:00,VIC1,200.02
2025-07-03 05:30:00,VIC1,200.02
2025-07-03 05:35:00,VIC1,168.70398
2025-07-03 05:40:00,VIC1,168.61264
2025-07-03 05:45:00,VIC1,168.41285
2025-07-03 05:50:00,VIC1,169.55383
2025-07-03 05:55:00,VIC1,169.98197
2025-07-03 06:00:00,VIC1,200.02
2025-07-03 06:05:00,VIC1,172.57111
2025-07-03 06:10:00,VIC1,209.69771
2025-07-03 06:15:00,VIC1,223.00531
2025-07-03 06:20:00,VIC1,253.42607
2025-07-03 06:25:00,VIC1,243.41936
2025-07-03 06:30:00,VIC1,287.53033
2025-07-03 06:35:00,VIC1,256.72247
2025-07-03 06:40:00,VIC1,258.82397
2025-07-03 06:45:00,VIC1,280.20853
2025-07-03 06:50:00,VIC1,286.53847
2025-07-03 06:55:00,VIC1,289.91237
2025-07-03 07:00:00,VIC1,303.66077
2025-07-03 07:05:00,VIC1,298.89
2025-07-03 07:10:00,VIC1,299.29
2025-07-03 07:15:00,VIC1,305.66574
2025-07-03 07:20:00,VIC1,299.29
2025-07-03 07:25:00,VIC1,333.46596
2025-07-03 07:30:00,VIC1,262.64687
2025-07-03 07:35:00,VIC1,300.02045
2025-07-03 07:40:00,VIC1,293.11404
2025-07-03 07:45:00,VIC1,291.44583
2025-07-03 07:50:00,VIC1,294.79519
2025-07-03 07:55:00,VIC1,299.29
2025-07-03 08:00:00,VIC1,264.89042
2025-07-03 08:05:00,VIC1,237.99
2025-07-03 08:10:00,VIC1,238.99267
2025-07-03 08:15:00,VIC1,294.88789
2025-07-03 08:20:00,VIC1,291.69507
2025-07-03 08:25:00,VIC1,299.1614
2025-07-03 08:30:00,VIC1,273.45704
2025-07-03 08:35:00,VIC1,265.83852
2025-07-03 08:40:00,VIC1,237.99
2025-07-03 08:45:00,VIC1,248.69203
2025-07-03 08:50:00,VIC1,237.99
2025-07-03 08:55:00,VIC1,237.99
2025-07-03 09:00:00,VIC1,235.2
2025-07-03 09:05:00,VIC1,235.2
2025-07-03 09:10:00,VIC1,202.9597
2025-07-03 09:15:00,VIC1,203.4515
2025-07-03 09:20:00,VIC1,180.94
2025-07-03 09:25:00,VIC1,180.45133
2025-07-03 09:30:00,VIC1,179.98031
2025-07-03 09:35:00,VIC1,180.6219
2025-07-03 09:40:00,VIC1,180.94
2025-07-03 09:45:00,VIC1,177.43258
2025-07-03 09:50:00,VIC1,172.06
2025-07-03 09:55:00,VIC1,171.60204
2025-07-03 10:00:00,VIC1,174.2983
2025-07-03 10:05:00,VIC1,175.75126
2025-07-03 10:10:00,VIC1,85.88
2025-07-03 10:15:00,VIC1,137.96
2025-07-03 10:20:00,VIC1,168.64781
2025-07-03 10:25:00,VIC1,128.90099
2025-07-03 10:30:00,VIC1,159.52
2025-07-03 10:35:00,VIC1,121.35
2025-07-03 10:40:00,VIC1,153.73529
2025-07-03 10:45:00,VIC1,116.28638
2025-07-03 10:50:00,VIC1,90.0
2025-07-03 10:55:00,VIC1,90.99
2025-07-03 11:00:00,VIC1,90.0
2025-07-03 11:05:00,VIC1,90.0
2025-07-03 11:10:00,VIC1,85.88
2025-07-03 11:15:00,VIC1,85.88
2025-07-03 11:20:00,VIC1,159.22
2025-07-03 11:25:00,VIC1,132.72
2025-07-03 11:30:00,VIC1,121.35
2025-07-03 11:35:00,VIC1,132.72
2025-07-03 11:40:00,VIC1,132.72
2025-07-03 11:45:00,VIC1,153.39065
2025-07-03 11:50:00,VIC1,159.22
2025-07-03 11:55:00,VIC1,159.22
2025-07-03 12:00:00,VIC1,153.77347
2025-07-03 12:05:00,VIC1,159.22
2025-07-03 12:10:00,VIC1,159.22
2025-07-03 12:15:00,VIC1,79.03052
2025-07-03 12:20:00,VIC1,79.56
2025-07-03 12:25:00,VIC1,90.0
2025-07-03 12:30:00,VIC1,90.76
2025-07-03 12:35:00,VIC1,132.72
2025-07-03 12:40:00,VIC1,121.35
2025-07-03 12:45:00,VIC1,79.56
2025-07-03 12:50:00,VIC1,79.56
2025-07-03 12:55:00,VIC1,66.37678
2025-07-03 13:00:00,VIC1,20.0
2025-07-03 13:05:00,VIC1,35.09913
2025-07-03 13:10:00,VIC1,33.88985
2025-07-03 13:15:00,VIC1,46.01
2025-07-03 13:20:00,VIC1,33.89024
2025-07-03 13:25:00,VIC1,34.934
2025-07-03 13:30:00,VIC1,33.89004
2025-07-03 13:35:00,VIC1,20.3
2025-07-03 13:40:00,VIC1,33.89024
2025-07-03 13:45:00,VIC1,33.88985
2025-07-03 13:50:00,VIC1,48.42897
2025-07-03 13:55:00,VIC1,35.43448
2025-07-03 14:00:00,VIC1,34.80829
2025-07-03 14:05:00,VIC1,23.62913
2025-07-03 14:10:00,VIC1,21.76
2025-07-03 14:15:00,VIC1,23.32713
2025-07-03 14:20:00,VIC1,8.95
2025-07-03 14:25:00,VIC1,10.89
2025-07-03 14:30:00,VIC1,20.0
2025-07-03 14:35:00,VIC1,20.0
2025-07-03 14:40:00,VIC1,20.0
2025-07-03 14:45:00,VIC1,21.81
2025-07-03 14:50:00,VIC1,20.0
2025-07-03 14:55:00,VIC1,33.89005
2025-07-03 15:00:00,VIC1,76.15256
2025-07-03 15:05:00,VIC1,79.56
2025-07-03 15:10:00,VIC1,132.72
2025-07-03 15:15:00,VIC1,33.89029
2025-07-03 15:20:00,VIC1,33.89029
2025-07-03 15:25:00,VIC1,42.58442
2025-07-03 15:30:00,VIC1,79.56
2025-07-03 15:35:00,VIC1,121.35
2025-07-03 15:40:00,VIC1,116.9007
2025-07-03 15:45:00,VIC1,121.35
2025-07-03 15:50:00,VIC1,132.72
2025-07-03 15:55:00,VIC1,162.80311
2025-07-03 16:00:00,VIC1,176.60899
2025-07-03 16:05:00,VIC1,184.8383
2025-07-03 16:10:00,VIC1,198.33479
2025-07-03 16:15:00,VIC1,184.51459
2025-07-03 16:20:00,VIC1,307.85374
2025-07-03 16:25:00,VIC1,134.22496
2025-07-03 16:30:00,VIC1,360.07
2025-07-03 16:35:00,VIC1,227.97
2025-07-03 16:40:00,VIC1,226.97
2025-07-03 16:45:00,VIC1,200.64081
2025-07-03 16:50:00,VIC1,230.72258
2025-07-03 16:55:00,VIC1,237.99
2025-07-03 17:00:00,VIC1,240.0
2025-07-03 17:05:00,VIC1,237.99
2025-07-03 17:10:00,VIC1,238.6918
2025-07-03 17:15:00,VIC1,240.0
2025-07-03 17:20:00,VIC1,254.11027
2025-07-03 17:25:00,VIC1,254.1888
2025-07-03 17:30:00,VIC1,299.5
2025-07-03 17:35:00,VIC1,270.82
2025-07-03 17:40:00,VIC1,262.10992
2025-07-03 17:45:00,VIC1,299.29
2025-07-03 17:50:00,VIC1,299.5
2025-07-03 17:55:00,VIC1,278.44624
2025-07-03 18:00:00,VIC1,298.1
2025-07-03 18:05:00,VIC1,264.44018
2025-07-03 18:10:00,VIC1,276.46913
2025-07-03 18:15:00,VIC1,237.99
2025-07-03 18:20:00,VIC1,251.07715
2025-07-03 18:25:00,VIC1,260.96172
2025-07-03 18:30:00,VIC1,254.8451
2025-07-03 18:35:00,VIC1,240.0
2025-07-03 18:40:00,VIC1,237.99
2025-07-03 18:45:00,VIC1,252.03093
2025-07-03 18:50:00,VIC1,270.82
2025-07-03 18:55:00,VIC1,270.82
2025-07-03 19:00:00,VIC1,240.0
2025-07-03 19:05:00,VIC1,299.29
2025-07-03 19:10:00,VIC1,277.95162
2025-07-03 19:15:00,VIC1,252.81809
2025-07-03 19:20:00,VIC1,270.82
2025-07-03 19:25:00,VIC1,276.49069
2025-07-03 19:30:00,VIC1,303.60844
2025-07-03 19:35:00,VIC1,234.48286
2025-07-03 19:40:00,VIC1,241.17128
2025-07-03 19:45:00,VIC1,254.9669
2025-07-03 19:50:00,VIC1,268.90729
2025-07-03 19:55:00,VIC1,269.57757
2025-07-03 20:00:00,VIC1,254.64221
2025-07-03 20:05:00,VIC1,256.95184
2025-07-03 20:10:00,VIC1,312.65562
2025-07-03 20:15:00,VIC1,264.36645
2025-07-03 20:20:00,VIC1,260.02112
2025-07-03 20:25:00,VIC1,312.4123
2025-07-03 20:30:00,VIC1,198.72947
2025-07-03 20:35:00,VIC1,270.20551
2025-07-03 20:40:00,VIC1,270.16295
2025-07-03 20:45:00,VIC1,314.3918
2025-07-03 20:50:00,VIC1,315.81469
2025-07-03 20:55:00,VIC1,266.27026
2025-07-03 21:00:00,VIC1,200.02
2025-07-03 21:05:00,VIC1,240.0
2025-07-03 21:10:00,VIC1,222.93151
2025-07-03 21:15:00,VIC1,235.24712
2025-07-03 21:20:00,VIC1,223.98986
2025-07-03 21:25:00,VIC1,222.55549
2025-07-03 21:30:00,VIC1,218.75009
2025-07-03 21:35:00,VIC1,217.68134
2025-07-03 21:40:00,VIC1,226.60493
2025-07-03 21:45:00,VIC1,225.52514
2025-07-03 21:50:00,VIC1,237.98809
2025-07-03 21:55:00,VIC1,226.58376
2025-07-03 22:00:00,VIC1,192.19857
2025-07-03 22:05:00,VIC1,222.91072
2025-07-03 22:10:00,VIC1,257.41312
2025-07-03 22:15:00,VIC1,225.5473
2025-07-03 22:20:00,VIC1,245.5307
2025-07-03 22:25:00,VIC1,227.97
2025-07-03 22:30:00,VIC1,220.77471
2025-07-03 22:35:00,VIC1,209.31545
2025-07-03 22:40:00,VIC1,210.36327
2025-07-03 22:45:00,VIC1,209.8446
2025-07-03 22:50:00,VIC1,205.40538
2025-07-03 22:55:00,VIC1,191.79309
2025-07-03 23:00:00,VIC1,188.46165
2025-07-03 23:05:00,VIC1,203.51173
2025-07-03 23:10:00,VIC1,205.21784
2025-07-03 23:15:00,VIC1,204.95009
2025-07-03 23:20:00,VIC1,205.06829
2025-07-03 23:25:00,VIC1,205.26687
2025-07-03 23:30:00,VIC1,200.09238
2025-07-03 23:35:00,VIC1,206.61145
2025-07-03 23:40:00,VIC1,208.80726
2025-07-03 23:45:00,VIC1,211.46412
2025-07-03 23:50:00,VIC1,209.34688
2025-07-03 23:55:00,VIC1,206.2139
2025-07-04 00:00:00,VIC1,186.65548
2025-07-04 00:05:00,VIC1,201.48547
2025-07-04 00:10:00,VIC1,195.58516
2025-07-04 00:15:00,VIC1,190.46615
2025-07-04 00:20:00,VIC1,178.34655
2025-07-04 00:25:00,VIC1,186.6534
2025-07-04 00:30:00,VIC1,177.36985
2025-07-04 00:35:00,VIC1,178.22977
2025-07-04 00:40:00,VIC1,193.72855
2025-07-04 00:45:00,VIC1,171.02851
2025-07-04 00:50:00,VIC1,171.08938
2025-07-04 00:55:00,VIC1,166.23561
2025-07-04 01:00:00,VIC1,170.22315
2025-07-04 01:05:00,VIC1,168.9753
2025-07-04 01:10:00,VIC1,160.0
2025-07-04 01:15:00,VIC1,160.0
2025-07-04 01:20:00,VIC1,148.09569
2025-07-04 01:25:00,VIC1,163.82265
2025-07-04 01:30:00,VIC1,141.44609
2025-07-04 01:35:00,VIC1,159.88
2025-07-04 01:40:00,VIC1,160.0
2025-07-04 01:45:00,VIC1,123.58445
2025-07-04 01:50:00,VIC1,153.4155
2025-07-04 01:55:00,VIC1,122.30617
2025-07-04 02:00:00,VIC1,122.5349
2025-07-04 02:05:00,VIC1,141.80396
2025-07-04 02:10:00,VIC1,143.50891
2025-07-04 02:15:00,VIC1,125.20082
2025-07-04 02:20:00,VIC1,142.41457
2025-07-04 02:25:00,VIC1,119.45809
2025-07-04 02:30:00,VIC1,124.99414
2025-07-04 02:35:00,VIC1,121.35
2025-07-04 02:40:00,VIC1,121.35
2025-07-04 02:45:00,VIC1,136.95094
2025-07-04 02:50:00,VIC1,133.93744
2025-07-04 02:55:00,VIC1,119.23222
2025-07-04 03:00:00,VIC1,104.34456
2025-07-04 03:05:00,VIC1,121.05384
2025-07-04 03:10:00,VIC1,164.24
2025-07-04 03:15:00,VIC1,119.24165
2025-07-04 03:20:00,VIC1,118.16934
2025-07-04 03:25:00,VIC1,115.45179
2025-07-04 03:30:00,VIC1,116.48045
2025-07-04 03:35:00,VIC1,116.30138
2025-07-04 03:40:00,VIC1,121.35
2025-07-04 03:45:00,VIC1,116.31157
2025-07-04 03:50:00,VIC1,135.34177
2025-07-04 03:55:00,VIC1,127.57
2025-07-04 04:00:00,VIC1,116.5713
2025-07-04 04:05:00,VIC1,122.32445
2025-07-04 04:10:00,VIC1,115.28497
2025-07-04 04:15:00,VIC1,154.55509
2025-07-04 04:20:00,VIC1,153.34947
2025-07-04 04:25:00,VIC1,117.60636
2025-07-04 04:30:00,VIC1,131.75196
2025-07-04 04:35:00,VIC1,113.35806
2025-07-04 04:40:00,VIC1,132.5183
2025-07-04 04:45:00,VIC1,112.55219
2025-07-04 04:50:00,VIC1,113.13288
2025-07-04 04:55:00,VIC1,124.75248
2025-07-04 05:00:00,VIC1,104.09747
2025-07-04 05:05:00,VIC1,107.68089
2025-07-04 05:10:00,VIC1,110.02499
2025-07-04 05:15:00,VIC1,131.49857
2025-07-04 05:20:00,VIC1,127.33655
2025-07-04 05:25:00,VIC1,156.52373
2025-07-04 05:30:00,VIC1,156.50635
2025-07-04 05:35:00,VIC1,121.41979
2025-07-04 05:40:00,VIC1,122.44376
2025-07-04 05:45:00,VIC1,123.05035
2025-07-04 05:50:00,VIC1,155.16234
2025-07-04 05:55:00,VIC1,164.56723
2025-07-04 06:00:00,VIC1,205.13266
2025-07-04 06:05:00,VIC1,121.68364
2025-07-04 06:10:00,VIC1,180.63985
2025-07-04 06:15:00,VIC1,188.22443
2025-07-04 06:20:00,VIC1,184.7334
2025-07-04 06:25:00,VIC1,184.35068
2025-07-04 06:30:00,VIC1,199.18
2025-07-04 06:35:00,VIC1,252.11592
2025-07-04 06:40:00,VIC1,276.37809
2025-07-04 06:45:00,VIC1,232.61271
2025-07-04 06:50:00,VIC1,233.3922
2025-07-04 06:55:00,VIC1,233.67652
2025-07-04 07:00:00,VIC1,226.74037
2025-07-04 07:05:00,VIC1,255.74852
2025-07-04 07:10:00,VIC1,209.54
2025-07-04 07:15:00,VIC1,226.26431
2025-07-04 07:20:00,VIC1,225.15399
2025-07-04 07:25:00,VIC1,238.88826
2025-07-04 07:30:00,VIC1,209.54
2025-07-04 07:35:00,VIC1,237.57145
2025-07-04 07:40:00,VIC1,226.98
2025-07-04 07:45:00,VIC1,230.95258
2025-07-04 07:50:00,VIC1,209.54
2025-07-04 07:55:00,VIC1,209.54
2025-07-04 08:00:00,VIC1,207.7689
2025-07-04 08:05:00,VIC1,209.11
2025-07-04 08:10:00,VIC1,179.84988
2025-07-04 08:15:00,VIC1,178.13534
2025-07-04 08:20:00,VIC1,167.85909
2025-07-04 08:25:00,VIC1,176.23832
2025-07-04 08:30:00,VIC1,132.72
2025-07-04 08:35:00,VIC1,132.72
2025-07-04 08:40:00,VIC1,132.72
2025-07-04 08:45:00,VIC1,132.72
2025-07-04 08:50:00,VIC1,112.11792
2025-07-04 08:55:00,VIC1,108.74656
2025-07-04 09:00:00,VIC1,106.01442
2025-07-04 09:05:00,VIC1,121.35
2025-07-04 09:10:00,VIC1,111.69922
2025-07-04 09:15:00,VIC1,107.79782
2025-07-04 09:20:00,VIC1,85.88
2025-07-04 09:25:00,VIC1,77.2784
2025-07-04 09:30:00,VIC1,56.21409
2025-07-04 09:35:00,VIC1,51.20661
2025-07-04 09:40:00,VIC1,55.29275
2025-07-04 09:45:00,VIC1,46.33
2025-07-04 09:50:00,VIC1,34.41193
2025-07-04 09:55:00,VIC1,33.89024
2025-07-04 10:00:00,VIC1,33.88995
2025-07-04 10:05:00,VIC1,46.22
2025-07-04 10:10:00,VIC1,52.02969
2025-07-04 10:15:00,VIC1,33.46275
2025-07-04 10:20:00,VIC1,45.41887
2025-07-04 10:25:00,VIC1,20.00007
2025-07-04 10:30:00,VIC1,18.73268
2025-07-04 10:35:00,VIC1,20.0
2025-07-04 10:40:00,VIC1,20.0
2025-07-04 10:45:00,VIC1,20.0
2025-07-04 10:50:00,VIC1,34.91
2025-07-04 10:55:00,VIC1,18.68562
2025-07-04 11:00:00,VIC1,19.18
2025-07-04 11:05:00,VIC1,21.66131
2025-07-04 11:10:00,VIC1,20.0
2025-07-04 11:15:00,VIC1,12.42
2025-07-04 11:20:00,VIC1,13.77
2025-07-04 11:25:00,VIC1,16.80861
2025-07-04 11:30:00,VIC1,8.95
2025-07-04 11:35:00,VIC1,13.53001
2025-07-04 11:40:00,VIC1,-0.01
2025-07-04 11:45:00,VIC1,-0.01
2025-07-04 11:50:00,VIC1,-0.01
2025-07-04 11:55:00,VIC1,0.01
2025-07-04 12:00:00,VIC1,-0.01
2025-07-04 12:05:00,VIC1,19.18
2025-07-04 12:10:00,VIC1,18.44
2025-07-04 12:15:00,VIC1,20.00007
2025-07-04 12:20:00,VIC1,-0.02
2025-07-04 12:25:00,VIC1,-0.02
2025-07-04 12:30:00,VIC1,-2.64946
2025-07-04 12:35:00,VIC1,8.95
2025-07-04 12:40:00,VIC1,-14.7729
2025-07-04 12:45:00,VIC1,-16.49
2025-07-04 12:50:00,VIC1,0.01
2025-07-04 12:55:00,VIC1,-9.96
2025-07-04 13:00:00,VIC1,0.0
2025-07-04 13:05:00,VIC1,0.01
2025-07-04 13:10:00,VIC1,0.01
2025-07-04 13:15:00,VIC1,-16.5
2025-07-04 13:20:00,VIC1,-19.99
2025-07-04 13:25:00,VIC1,-16.0
2025-07-04 13:30:00,VIC1,-16.23065
2025-07-04 13:35:00,VIC1,-14.81929
2025-07-04 13:40:00,VIC1,-14.89442
2025-07-04 13:45:00,VIC1,-15.03
2025-07-04 13:50:00,VIC1,-14.92231
2025-07-04 13:55:00,VIC1,-12.70065
2025-07-04 14:00:00,VIC1,-14.25241
2025-07-04 14:05:00,VIC1,-5.06
2025-07-04 14:10:00,VIC1,-15.20825
2025-07-04 14:15:00,VIC1,-9.96
2025-07-04 14:20:00,VIC1,-14.36705
2025-07-04 14:25:00,VIC1,-16.49
2025-07-04 14:30:00,VIC1,-9.96
2025-07-04 14:35:00,VIC1,-13.76852
2025-07-04 14:40:00,VIC1,-11.61475
2025-07-04 14:45:00,VIC1,0.01
2025-07-04 14:50:00,VIC1,-4.90671
2025-07-04 14:55:00,VIC1,0.01008
2025-07-04 15:00:00,VIC1,19.63
2025-07-04 15:05:00,VIC1,23.50447
2025-07-04 15:10:00,VIC1,20.0
2025-07-04 15:15:00,VIC1,42.50246
2025-07-04 15:20:00,VIC1,8.95
2025-07-04 15:25:00,VIC1,22.58965
2025-07-04 15:30:00,VIC1,23.59651
2025-07-04 15:35:00,VIC1,8.95022
2025-07-04 15:40:00,VIC1,8.95
2025-07-04 15:45:00,VIC1,23.59651
2025-07-04 15:50:00,VIC1,23.71689
2025-07-04 15:55:00,VIC1,57.67482
2025-07-04 16:00:00,VIC1,102.38758
2025-07-04 16:05:00,VIC1,82.86175
2025-07-04 16:10:00,VIC1,90.41767
2025-07-04 16:15:00,VIC1,106.36725
2025-07-04 16:20:00,VIC1,142.72022
2025-07-04 16:25:00,VIC1,201.18321
2025-07-04 16:30:00,VIC1,223.64
2025-07-04 16:35:00,VIC1,192.6382
2025-07-04 16:40:00,VIC1,183.19777
2025-07-04 16:45:00,VIC1,222.32557
2025-07-04 16:50:00,VIC1,223.37
2025-07-04 16:55:00,VIC1,192.5326
2025-07-04 17:00:00,VIC1,270.82
2025-07-04 17:05:00,VIC1,209.11
2025-07-04 17:10:00,VIC1,209.54
2025-07-04 17:15:00,VIC1,209.11
2025-07-04 17:20:00,VIC1,205.78318
2025-07-04 17:25:00,VIC1,223.36
2025-07-04 17:30:00,VIC1,213.78917
2025-07-04 17:35:00,VIC1,209.11
2025-07-04 17:40:00,VIC1,223.11646
2025-07-04 17:45:00,VIC1,209.54
2025-07-04 17:50:00,VIC1,224.47568
2025-07-04 17:55:00,VIC1,223.36
2025-07-04 18:00:00,VIC1,223.36
2025-07-04 18:05:00,VIC1,223.36
2025-07-04 18:10:00,VIC1,218.83505
2025-07-04 18:15:00,VIC1,209.54
2025-07-04 18:20:00,VIC1,209.11
2025-07-04 18:25:00,VIC1,209.54
2025-07-04 18:30:00,VIC1,209.11
2025-07-04 18:35:00,VIC1,209.11
2025-07-04 18:40:00,VIC1,203.97666
2025-07-04 18:45:00,VIC1,194.86119
2025-07-04 18:50:00,VIC1,209.54
2025-07-04 18:55:00,VIC1,209.54
2025-07-04 19:00:00,VIC1,183.35779
2025-07-04 19:05:00,VIC1,193.90756
2025-07-04 19:10:00,VIC1,203.99914
2025-07-04 19:15:00,VIC1,197.35651
2025-07-04 19:20:00,VIC1,209.54
2025-07-04 19:25:00,VIC1,209.54
2025-07-04 19:30:00,VIC1,175.58115
2025-07-04 19:35:00,VIC1,174.50948
2025-07-04 19:40:00,VIC1,172.84675
2025-07-04 19:45:00,VIC1,170.15436
2025-07-04 19:50:00,VIC1,171.44369
2025-07-04 19:55:00,VIC1,146.0385
2025-07-04 20:00:00,VIC1,146.0131
2025-07-04 20:05:00,VIC1,174.06102
2025-07-04 20:10:00,VIC1,145.43737
2025-07-04 20:15:00,VIC1,176.33408
2025-07-04 20:20:00,VIC1,172.29317
2025-07-04 20:25:00,VIC1,171.14285
2025-07-04 20:30:00,VIC1,146.55396
2025-07-04 20:35:00,VIC1,216.23833
2025-07-04 20:40:00,VIC1,217.13761
2025-07-04 20:45:00,VIC1,162.86615
2025-07-04 20:50:00,VIC1,162.84649
2025-07-04 20:55:00,VIC1,144.29776
2025-07-04 21:00:00,VIC1,140.39845
2025-07-04 21:05:00,VIC1,33.89029
2025-07-04 21:10:00,VIC1,99.65592
2025-07-04 21:15:00,VIC1,73.49832
2025-07-04 21:20:00,VIC1,72.16242
2025-07-04 21:25:00,VIC1,103.13222
2025-07-04 21:30:00,VIC1,103.39199
2025-07-04 21:35:00,VIC1,51.93409
2025-07-04 21:40:00,VIC1,51.51449
2025-07-04 21:45:00,VIC1,46.22
2025-07-04 21:50:00,VIC1,46.22
2025-07-04 21:55:00,VIC1,20.0
2025-07-04 22:00:00,VIC1,20.0
2025-07-04 22:05:00,VIC1,20.0
2025-07-04 22:10:00,VIC1,20.0
2025-07-04 22:15:00,VIC1,20.0
2025-07-04 22:20:00,VIC1,19.18
2025-07-04 22:25:00,VIC1,19.18
2025-07-04 22:30:00,VIC1,19.18
2025-07-04 22:35:00,VIC1,19.18
2025-07-04 22:40:00,VIC1,19.18
2025-07-04 22:45:00,VIC1,19.18
2025-07-04 22:50:00,VIC1,10.18081
2025-07-04 22:55:00,VIC1,10.99833
2025-07-04 23:00:00,VIC1,8.95
2025-07-04 23:05:00,VIC1,8.95
2025-07-04 23:10:00,VIC1,8.94979
2025-07-04 23:15:00,VIC1,8.95
2025-07-04 23:20:00,VIC1,8.95
2025-07-04 23:25:00,VIC1,8.95
2025-07-04 23:30:00,VIC1,19.18
2025-07-04 23:35:00,VIC1,19.18
2025-07-04 23:40:00,VIC1,8.95
2025-07-04 23:45:00,VIC1,19.18
2025-07-04 23:50:00,VIC1,8.95
2025-07-04 23:55:00,VIC1,8.95
2025-07-05 00:00:00,VIC1,8.95
2025-07-05 00:05:00,VIC1,19.18
2025-07-05 00:10:00,VIC1,19.18
2025-07-05 00:15:00,VIC1,19.18
2025-07-05 00:20:00,VIC1,19.18
2025-07-05 00:25:00,VIC1,8.95
2025-07-05 00:30:00,VIC1,8.95
2025-07-05 00:35:00,VIC1,8.95
2025-07-05 00:40:00,VIC1,8.95
2025-07-05 00:45:00,VIC1,8.95
2025-07-05 00:50:00,VIC1,8.95
2025-07-05 00:55:00,VIC1,8.95
2025-07-05 01:00:00,VIC1,8.95
2025-07-05 01:05:00,VIC1,8.63048
2025-07-05 01:10:00,VIC1,8.95
2025-07-05 01:15:00,VIC1,8.95
2025-07-05 01:20:00,VIC1,8.95
2025-07-05 01:25:00,VIC1,8.95
2025-07-05 01:30:00,VIC1,8.95
2025-07-05 01:35:00,VIC1,8.95
2025-07-05 01:40:00,VIC1,8.95
2025-07-05 01:45:00,VIC1,8.95
2025-07-05 01:50:00,VIC1,8.95
2025-07-05 01:55:00,VIC1,8.95
2025-07-05 02:00:00,VIC1,8.95
2025-07-05 02:05:00,VIC1,8.95
2025-07-05 02:10:00,VIC1,8.94955
2025-07-05 02:15:00,VIC1,8.95
2025-07-05 02:20:00,VIC1,8.95
2025-07-05 02:25:00,VIC1,8.95
2025-07-05 02:30:00,VIC1,8.95
2025-07-05 02:35:00,VIC1,8.95
2025-07-05 02:40:00,VIC1,8.95
2025-07-05 02:45:00,VIC1,8.95
2025-07-05 02:50:00,VIC1,8.95
2025-07-05 02:55:00,VIC1,11.41222
2025-07-05 03:00:00,VIC1,19.18
2025-07-05 03:05:00,VIC1,19.18
2025-07-05 03:10:00,VIC1,19.18
2025-07-05 03:15:00,VIC1,19.18
2025-07-05 03:20:00,VIC1,19.18
2025-07-05 03:25:00,VIC1,19.18
2025-07-05 03:30:00,VIC1,19.18
2025-07-05 03:35:00,VIC1,19.18016
2025-07-05 03:40:00,VIC1,19.18
2025-07-05 03:45:00,VIC1,19.18
2025-07-05 03:50:00,VIC1,20.0
2025-07-05 03:55:00,VIC1,19.18
2025-07-05 04:00:00,VIC1,19.18
2025-07-05 04:05:00,VIC1,19.18
2025-07-05 04:10:00,VIC1,14.29224
2025-07-05 04:15:00,VIC1,14.4716
2025-07-05 04:20:00,VIC1,14.49353
2025-07-05 04:25:00,VIC1,19.18
2025-07-05 04:30:00,VIC1,14.47776
2025-07-05 04:35:00,VIC1,8.95
2025-07-05 04:40:00,VIC1,8.95
2025-07-05 04:45:00,VIC1,14.6194
2025-07-05 04:50:00,VIC1,18.37136
2025-07-05 04:55:00,VIC1,19.18
2025-07-05 05:00:00,VIC1,15.50262
2025-07-05 05:05:00,VIC1,19.18
2025-07-05 05:10:00,VIC1,19.18
2025-07-05 05:15:00,VIC1,19.18
2025-07-05 05:20:00,VIC1,19.18
2025-07-05 05:25:00,VIC1,19.18
2025-07-05 05:30:00,VIC1,19.18
2025-07-05 05:35:00,VIC1,19.18
2025-07-05 05:40:00,VIC1,19.18
2025-07-05 05:45:00,VIC1,19.18
2025-07-05 05:50:00,VIC1,19.18
2025-07-05 05:55:00,VIC1,19.18
