C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2025/08/08,09:36:13,001754609773098,MONTHLY_ARCHIVE,001754609773098
I,DISPATCH,PRICE,5,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE,OCD_STATUS,MII_STATUS,RAISE1SECRRP,RAISE1SECROP,RAISE1SECAPCFLAG,LOWER1SECRRP,LOWER1SECROP,LOWER1SECAPCFLAG,PRE_AP_RAISE1_PRICE,PRE_AP_LOWER1_PRICE,CUMUL_PRE_AP_RAISE1_PRICE,CUMUL_PRE_AP_LOWER1_PRICE
D,DISPATCH,PRICE,5,"2025/07/06 16:45:00",1,QLD1,20250706153,0,132.68766,0,132.68766,0,0,"2025/07/06 16:40:03",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,16,16,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,8.5,8.5,0,FIRM,132.68766,0.38,0.38,0.1,16,0.39,0.38,0.38,8.5,233555.31648,3914.48375,551.15603,372.28,12223.92037,428.72206,820.90346,464.89215,5343.3163,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,1204.29395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 16:45:00",1,SA1,20250706153,0,131.92,0,131.92,0,0,"2025/07/06 16:40:03",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,16,16,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,8.5,8.5,0,FIRM,131.92,0.38,0.38,0.1,16,0.39,0.39,0.38,8.5,891557.00729,36288.48756,659.7358,620.55192,12472.19229,17182.67987,11769.35772,970.61093,5849.03508,NOT_OCD,NOT_MII,0.86,0.86,0,0.04,0.04,0,0.86,0.04,1992.97395,124206.7531
D,DISPATCH,PRICE,5,"2025/07/06 16:45:00",1,TAS1,20250706153,0,190.04,0,190.04,0,0,"2025/07/06 16:40:03",0.36,0.36,0,0.36,0.36,0,0,0,0,6.52,6.52,0,1.74,1.74,0,7.21,7.21,0,1.99089,1.99089,0,1.99089,1.99089,0,FIRM,190.04,0.36,0.36,0,6.52,1.74,7.21,1.99089,1.99089,326350.9712,6819.33472,839.79057,404.13,24147.76118,890.59036,933.52656,443.0496,5801.47509,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,824.53783,0.02
D,DISPATCH,PRICE,5,"2025/07/06 16:45:00",1,VIC1,20250706153,0,158.97684,0,158.97684,0,0,"2025/07/06 16:40:03",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,16,16,0,0.39,0.39,0,0.38,0.38,0,0.38,0.38,0,8.5,8.5,0,FIRM,158.97684,0.38,0.38,0.1,16,0.39,0.38,0.38,8.5,286445.30844,3914.48375,551.15603,372.28,12223.92037,428.72206,820.90346,464.89215,5343.3163,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,1204.29395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 16:50:00",1,NSW1,20250706154,0,170.03088,0,170.03088,0,0,"2025/07/06 16:45:04",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,9.28,9.28,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,3.49,3.49,0,FIRM,170.03088,0.38,0.38,0.1,9.28,0.1,0.38,0.38,3.49,298218.15608,3914.47375,551.15603,372.28,12225.36037,428.44206,820.90346,464.89215,5343.1063,NOT_OCD,NOT_MII,0.79,0.79,0,0,0,0,0.79,0,1204.72395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 16:50:00",1,QLD1,20250706154,0,148.73,0,148.73,0,0,"2025/07/06 16:45:04",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,9.28,9.28,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,3.49,3.49,0,FIRM,148.73,0.38,0.38,0.1,9.28,0.1,0.38,0.38,3.49,233419.47546,3914.47375,551.15603,372.28,12225.36037,428.44206,820.90346,464.89215,5343.1063,NOT_OCD,NOT_MII,0.79,0.79,0,0,0,0,0.79,0,1204.72395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 16:50:00",1,SA1,20250706154,0,164.6885,0,164.6885,0,0,"2025/07/06 16:45:04",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,9.28,9.28,0,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,3.49,3.49,0,FIRM,164.6885,0.38,0.38,0.1,9.28,0.39,0.39,0.38,3.49,891498.20163,36288.47756,659.7358,620.55192,12473.63229,17182.68987,11769.36772,970.61093,5848.82508,NOT_OCD,NOT_MII,0.79,0.79,0,0.01,0.01,0,0.79,0.01,1993.40395,124206.7631
D,DISPATCH,PRICE,5,"2025/07/06 16:50:00",1,TAS1,20250706154,0,190.24,0,190.24,0,0,"2025/07/06 16:45:04",0.36,0.36,0,0.36,0.36,0,0,0,0,6.72,6.72,0,1.74,1.74,0,7.21,7.21,0,1.69008,1.69008,0,1.69008,1.69008,0,FIRM,190.24,0.36,0.36,0,6.72,1.74,7.21,1.69008,1.69008,326317.38777,6819.30472,839.77057,404.03,24146.12887,891.95036,940.35656,444.35968,5800.91517,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,824.17783,0.02
D,DISPATCH,PRICE,5,"2025/07/06 16:50:00",1,VIC1,20250706154,0,181.28352,0,181.28352,0,0,"2025/07/06 16:45:04",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,9.28,9.28,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,3.49,3.49,0,FIRM,181.28352,0.38,0.38,0.1,9.28,0.1,0.38,0.38,3.49,286384.63196,3914.47375,551.15603,372.28,12225.36037,428.44206,820.90346,464.89215,5343.1063,NOT_OCD,NOT_MII,0.79,0.79,0,0,0,0,0.79,0,1204.72395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 16:55:00",1,NSW1,20250706155,0,163.07738,0,163.07738,0,0,"2025/07/06 16:50:05",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,7.83,7.83,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,3.71,3.71,0,FIRM,163.07738,0.38,0.38,0.1,7.83,0.1,0.38,0.38,3.71,298081.24346,3914.47375,551.17603,372.28,12225.36037,428.16206,820.90346,464.89215,5346.4363,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,1205.48395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 16:55:00",1,QLD1,20250706155,0,144.67,0,144.67,0,0,"2025/07/06 16:50:05",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,7.83,7.83,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,3.71,3.71,0,FIRM,144.67,0.38,0.38,0.1,7.83,0.1,0.38,0.38,3.71,233262.08992,3914.47375,551.17603,372.28,12225.36037,428.16206,820.90346,464.89215,5346.4363,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,1205.48395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 16:55:00",1,SA1,20250706155,0,164.55581,0,164.55581,0,0,"2025/07/06 16:50:05",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,7.83,7.83,0,0.38,0.38,0,0.39,0.39,0,0.38,0.38,0,3.71,3.71,0,FIRM,164.55581,0.38,0.38,0.1,7.83,0.38,0.39,0.38,3.71,891424.15212,36288.47756,659.7558,620.55192,12473.63229,17182.68987,11769.37772,970.61093,5852.15508,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,1994.16395,124206.7631
D,DISPATCH,PRICE,5,"2025/07/06 16:55:00",1,TAS1,20250706155,0,217.15666,0,217.15666,0,0,"2025/07/06 16:50:05",0.36,0.36,0,0.36,0.36,0,0,0,0,7.52,7.52,0,1.74,1.74,0,7.21,7.21,0,2.66,2.66,0,2.66,2.66,0,FIRM,217.15666,0.36,0.36,0,7.52,1.74,7.21,2.66,2.66,326298.48893,6819.28472,839.77057,403.93,24145.29887,893.31036,947.18656,446.63968,5801.32517,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,824.07783,0.02
D,DISPATCH,PRICE,5,"2025/07/06 16:55:00",1,VIC1,20250706155,0,209.11,0,209.11,0,0,"2025/07/06 16:50:05",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,7.83,7.83,0,0.1,0.1,0,0.38,0.38,0,0.38,0.38,0,3.71,3.71,0,FIRM,209.11,0.38,0.38,0.1,7.83,0.1,0.38,0.38,3.71,286337.25445,3914.47375,551.17603,372.28,12225.36037,428.16206,820.90346,464.89215,5346.4363,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,1205.48395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:00:00",1,NSW1,20250706156,0,186.46432,0,186.46432,0,0,"2025/07/06 16:55:03",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,3.49,3.49,0,0.39,0.39,0,0.45,0.45,0,0.38,0.38,0,4.38,4.38,0,FIRM,186.46432,0.38,0.38,0.1,3.49,0.39,0.45,0.38,4.38,297967.71778,3914.47375,551.19603,372.28,12223.86037,428.17206,820.97346,464.89215,5347.3263,NOT_OCD,NOT_MII,0.37,0.37,0,0,0,0,0.37,0,1205.75395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:00:00",1,QLD1,20250706156,0,163.55,0,163.55,0,0,"2025/07/06 16:55:03",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,3.49,3.49,0,0.39,0.39,0,0.45,0.45,0,0.38,0.38,0,4.38,4.38,0,FIRM,163.55,0.38,0.38,0.1,3.49,0.39,0.45,0.38,4.38,233120.28035,3914.47375,551.19603,372.28,12223.86037,428.17206,820.97346,464.89215,5347.3263,NOT_OCD,NOT_MII,0.37,0.37,0,0,0,0,0.37,0,1205.75395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:00:00",1,SA1,20250706156,0,170.44,0,170.44,0,0,"2025/07/06 16:55:03",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,3.49,3.49,0,0.39,0.39,0,0.45,0.45,0,0.38,0.38,0,4.38,4.38,0,FIRM,170.44,0.38,0.38,0.1,3.49,0.39,0.45,0.38,4.38,891349.84253,36288.47756,659.7758,620.55192,12472.13229,17182.69987,11769.44772,970.61093,5853.04508,NOT_OCD,NOT_MII,0.37,0.37,0,0,0,0,0.37,0,1994.43395,124206.7631
D,DISPATCH,PRICE,5,"2025/07/06 17:00:00",1,TAS1,20250706156,0,237.78836,0,237.78836,0,0,"2025/07/06 16:55:03",120.43301,120.43301,0,0.38,0.38,0,0.36,0.36,0,20.40688,20.40688,0,1.74,1.74,0,7.21,7.21,0,1.66,1.66,0,1.66,1.66,0,FIRM,237.78836,120.43301,0.38,0.36,20.40688,1.74,7.21,1.66,1.66,326296.33099,6939.33773,839.79057,404.19,24157.35575,894.67036,954.01656,447.91968,5800.73517,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,823.97783,0.02
D,DISPATCH,PRICE,5,"2025/07/06 17:05:00",1,SA1,20250706157,0,188.57899,0,188.57899,0,0,"2025/07/06 17:00:04",0.38,0.38,0,0.36,0.36,0,0.1,0.1,0,3.98,3.98,0,0.38,0.38,0,0.45,0.45,0,0.38,0.38,0,3.99,3.99,0,FIRM,188.57899,0.38,0.36,0.1,3.98,0.38,0.45,0.38,3.99,891329.45066,36288.46756,659.7558,620.29192,12471.12229,17182.69987,11769.51772,970.61093,5853.33508,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,1994.37395,124206.7631
D,DISPATCH,PRICE,5,"2025/07/06 17:00:00",1,VIC1,20250706156,0,209.54,0,209.54,0,0,"2025/07/06 16:55:03",0.38,0.38,0,0.38,0.38,0,0.1,0.1,0,3.49,3.49,0,0.39,0.39,0,0.45,0.45,0,0.38,0.38,0,4.38,4.38,0,FIRM,209.54,0.38,0.38,0.1,3.49,0.39,0.45,0.38,4.38,286287.40586,3914.47375,551.19603,372.28,12223.86037,428.17206,820.97346,464.89215,5347.3263,NOT_OCD,NOT_MII,0.37,0.37,0,0,0,0,0.37,0,1205.75395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:05:00",1,NSW1,20250706157,0,180.46297,0,180.46297,0,0,"2025/07/06 17:00:04",0.38,0.38,0,0.36,0.36,0,0.1,0.1,0,3.98,3.98,0,0.38,0.38,0,0.45,0.45,0,0.38,0.38,0,3.99,3.99,0,FIRM,180.46297,0.38,0.36,0.1,3.98,0.38,0.45,0.38,3.99,297879.23996,3914.46375,551.17603,372.02,12222.85037,428.17206,821.04346,464.89215,5347.6163,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,1205.69395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:05:00",1,QLD1,20250706157,0,162.73,0,162.73,0,0,"2025/07/06 17:00:04",0.38,0.38,0,0.36,0.36,0,0.1,0.1,0,3.98,3.98,0,0.38,0.38,0,0.45,0.45,0,0.38,0.38,0,3.99,3.99,0,FIRM,162.73,0.38,0.36,0.1,3.98,0.38,0.45,0.38,3.99,233006.01035,3914.46375,551.17603,372.02,12222.85037,428.17206,821.04346,464.89215,5347.6163,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,1205.69395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:05:00",1,TAS1,20250706157,0,190.04,0,190.04,0,0,"2025/07/06 17:00:04",0.38,0.38,0,0.38,0.38,0,0.36,0.36,0,6.52,6.52,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,1.99089,1.99089,0,FIRM,190.04,0.38,0.38,0.36,6.52,0.38,0.38,0.38,1.99089,326286.42273,6939.32773,839.79057,404.19,24155.52575,894.67036,954.01656,447.91968,5800.47606,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,823.61783,0.02
D,DISPATCH,PRICE,5,"2025/07/06 17:05:00",1,VIC1,20250706157,0,196.16299,0,196.16299,0,0,"2025/07/06 17:00:04",0.38,0.38,0,0.36,0.36,0,0.1,0.1,0,3.98,3.98,0,0.38,0.38,0,0.45,0.45,0,0.38,0.38,0,3.99,3.99,0,FIRM,196.16299,0.38,0.36,0.1,3.98,0.38,0.45,0.38,3.99,286260.2335,3914.46375,551.17603,372.02,12222.85037,428.17206,821.04346,464.89215,5347.6163,NOT_OCD,NOT_MII,0.3,0.3,0,0,0,0,0.3,0,1205.69395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:10:00",1,NSW1,20250706158,0,161.56176,0,161.56176,0,0,"2025/07/06 17:05:04",0.39,0.39,0,0.38,0.38,0,0.23,0.23,0,2.64,2.64,0,0.38,0.38,0,0.39,0.39,0,0.38,0.38,0,3.7,3.7,0,FIRM,161.56176,0.39,0.38,0.23,2.64,0.38,0.39,0.38,3.7,297775.13196,3914.47375,551.17603,372.02,12220.50037,428.35206,821.05346,464.89215,5339.4263,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,1206.25395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:10:00",1,QLD1,20250706158,0,148.73,0,148.73,0,0,"2025/07/06 17:05:04",0.39,0.39,0,0.38,0.38,0,0.23,0.23,0,2.64,2.64,0,0.38,0.38,0,0.39,0.39,0,0.38,0.38,0,3.7,3.7,0,FIRM,148.73,0.39,0.38,0.23,2.64,0.38,0.39,0.38,3.7,232877.74035,3914.47375,551.17603,372.02,12220.50037,428.35206,821.05346,464.89215,5339.4263,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,1206.25395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:10:00",1,SA1,20250706158,0,171.17938,0,171.17938,0,0,"2025/07/06 17:05:04",0.39,0.39,0,0.38,0.38,0,0.23,0.23,0,2.64,2.64,0,0.38,0.38,0,0.39,0.39,0,0.38,0.38,0,3.7,3.7,0,FIRM,171.17938,0.39,0.38,0.23,2.64,0.38,0.39,0.38,3.7,891289.38813,36288.47756,659.7558,620.29192,12468.77229,17182.87987,11769.52772,970.61093,5845.14508,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,1994.93395,124206.7631
D,DISPATCH,PRICE,5,"2025/07/06 17:10:00",1,TAS1,20250706158,0,190.04159,0,190.04159,0,0,"2025/07/06 17:05:04",0.384,0.384,0,4.12,4.12,0,0.36,0.36,0,8.52,8.52,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,1.9885,1.9885,0,FIRM,190.04159,0.384,4.12,0.36,8.52,0.38,0.38,0.38,1.9885,326280.11212,6939.33173,843.53057,404.32,24155.69575,894.67036,954.01656,447.91968,5800.21456,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,823.31783,0.02
D,DISPATCH,PRICE,5,"2025/07/06 17:10:00",1,VIC1,20250706158,0,177.8768,0,177.8768,0,0,"2025/07/06 17:05:04",0.39,0.39,0,0.38,0.38,0,0.23,0.23,0,2.64,2.64,0,0.38,0.38,0,0.39,0.39,0,0.38,0.38,0,3.7,3.7,0,FIRM,177.8768,0.39,0.38,0.23,2.64,0.38,0.39,0.38,3.7,286216.97929,3914.47375,551.17603,372.02,12220.50037,428.35206,821.05346,464.89215,5339.4263,NOT_OCD,NOT_MII,0.86,0.86,0,0,0,0,0.86,0,1206.25395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:15:00",1,NSW1,20250706159,0,173.98637,0,173.98637,0,0,"2025/07/06 17:10:03",0.39,0.39,0,0.38,0.38,0,0.15,0.15,0,3.49,3.49,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,9.10018,9.10018,0,FIRM,173.98637,0.39,0.38,0.15,3.49,0.38,0.38,0.38,9.10018,297682.44669,3914.47375,551.17603,371.85,12219.00037,428.35206,821.05346,464.89215,5344.75648,NOT_OCD,NOT_MII,0.37,0.37,0,0,0,0,0.37,0,1206.32395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:15:00",1,QLD1,20250706159,0,161,0,161,0,0,"2025/07/06 17:10:03",0.39,0.39,0,0.38,0.38,0,0.15,0.15,0,3.49,3.49,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,9.10018,9.10018,0,FIRM,161,0.39,0.38,0.15,3.49,0.38,0.38,0.38,9.10018,232761.73035,3914.47375,551.17603,371.85,12219.00037,428.35206,821.05346,464.89215,5344.75648,NOT_OCD,NOT_MII,0.37,0.37,0,0,0,0,0.37,0,1206.32395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:15:00",1,SA1,20250706159,0,164.14726,0,164.14726,0,0,"2025/07/06 17:10:03",0.39,0.39,0,0.38,0.38,0,0.15,0.15,0,3.49,3.49,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,9.10018,9.10018,0,FIRM,164.14726,0.39,0.38,0.15,3.49,0.38,0.38,0.38,9.10018,891243.72389,36288.47756,659.7558,620.12192,12467.27229,17182.87987,11769.52772,970.61093,5850.47526,NOT_OCD,NOT_MII,0.37,0.37,0,0,0,0,0.37,0,1995.00395,124206.7631
D,DISPATCH,PRICE,5,"2025/07/06 17:15:00",1,TAS1,20250706159,0,190.26,0,190.26,0,0,"2025/07/06 17:10:03",0.93314,0.93314,0,4.12,4.12,0,0.36,0.36,0,8.52,8.52,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,1.66,1.66,0,FIRM,190.26,0.93314,4.12,0.36,8.52,0.38,0.38,0.38,1.66,326272.36914,6939.87487,847.27057,404.36,24155.86575,894.67036,954.01656,447.91968,5799.62456,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,823.01783,0.02
D,DISPATCH,PRICE,5,"2025/07/06 17:15:00",1,VIC1,20250706159,0,191.78984,0,191.78984,0,0,"2025/07/06 17:10:03",0.39,0.39,0,0.38,0.38,0,0.15,0.15,0,3.49,3.49,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,9.10018,9.10018,0,FIRM,191.78984,0.39,0.38,0.15,3.49,0.38,0.38,0.38,9.10018,286186.512,3914.47375,551.17603,371.85,12219.00037,428.35206,821.05346,464.89215,5344.75648,NOT_OCD,NOT_MII,0.37,0.37,0,0,0,0,0.37,0,1206.32395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:20:00",1,NSW1,20250706160,0,160.03,0,160.03,0,0,"2025/07/06 17:15:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.3,3.3,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,2,2,0,FIRM,160.03,0.39,0.39,0.39,3.3,0.38,0.38,0.38,2,297542.49669,3914.00375,551.20603,372.08,12217.31037,428.35206,821.05346,464.89215,5344.75648,NOT_OCD,NOT_MII,0.93,0.93,0,0,0,0,0.93,0,1207.21395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:20:00",1,QLD1,20250706160,0,148.73,0,148.73,0,0,"2025/07/06 17:15:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.3,3.3,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,2,2,0,FIRM,148.73,0.39,0.39,0.39,3.3,0.38,0.38,0.38,2,232602.20428,3914.00375,551.20603,372.08,12217.31037,428.35206,821.05346,464.89215,5344.75648,NOT_OCD,NOT_MII,0.93,0.93,0,0,0,0,0.93,0,1207.21395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:20:00",1,SA1,20250706160,0,170.44,0,170.44,0,0,"2025/07/06 17:15:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.3,3.3,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,2,2,0,FIRM,170.44,0.39,0.39,0.39,3.3,0.38,0.38,0.38,2,891171.03161,36288.00756,659.7858,620.35192,12465.58229,17182.87987,11769.52772,970.61093,5850.47526,NOT_OCD,NOT_MII,0.93,0.93,0,0,0,0,0.93,0,1995.89395,124206.7631
D,DISPATCH,PRICE,5,"2025/07/06 17:20:00",1,TAS1,20250706160,0,190.26,0,190.26,0,0,"2025/07/06 17:15:03",0.93314,0.93314,0,4.12,4.12,0,0.36,0.36,0,8.52,8.52,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,1.66,1.66,0,FIRM,190.26,0.93314,4.12,0.36,8.52,0.38,0.38,0.38,1.66,326236.23883,6939.94801,851.03057,404.56,24156.03575,894.67036,954.01656,447.91968,5799.03456,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,822.97783,0.02
D,DISPATCH,PRICE,5,"2025/07/06 17:20:00",1,VIC1,20250706160,0,178.37051,0,178.37051,0,0,"2025/07/06 17:15:03",0.39,0.39,0,0.39,0.39,0,0.39,0.39,0,3.3,3.3,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,2,2,0,FIRM,178.37051,0.39,0.39,0.39,3.3,0.38,0.38,0.38,2,286112.01365,3914.00375,551.20603,372.08,12217.31037,428.35206,821.05346,464.89215,5344.75648,NOT_OCD,NOT_MII,0.93,0.93,0,0,0,0,0.93,0,1207.21395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:25:00",1,NSW1,20250706161,0,187.65748,0,187.65748,0,0,"2025/07/06 17:20:03",0.39,0.39,0,0.38,0.38,0,0.23,0.23,0,3,3,0,0.38,0.38,0,0.39,0.39,0,0.38,0.38,0,2,2,0,FIRM,187.65748,0.39,0.38,0.23,3,0.38,0.39,0.38,2,297430.16417,3906.68375,551.19603,372.22,12220.22037,428.35206,821.06346,464.89215,5343.06648,NOT_OCD,NOT_MII,0.37,0.37,0,0,0,0,0.37,0,1207.28395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:25:00",1,QLD1,20250706161,0,172.1213,0,172.1213,0,0,"2025/07/06 17:20:03",0.39,0.39,0,0.38,0.38,0,0.23,0.23,0,3,3,0,0.38,0.38,0,0.39,0.39,0,0.38,0.38,0,2,2,0,FIRM,172.1213,0.39,0.38,0.23,3,0.38,0.39,0.38,2,232448.06549,3906.68375,551.19603,372.22,12220.22037,428.35206,821.06346,464.89215,5343.06648,NOT_OCD,NOT_MII,0.37,0.37,0,0,0,0,0.37,0,1207.28395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:25:00",1,SA1,20250706161,0,201.08805,0,201.08805,0,0,"2025/07/06 17:20:03",0.39,0.39,0,0.38,0.38,0,0.23,0.23,0,3,3,0,0.38,0.38,0,0.39,0.39,0,0.38,0.38,0,2,2,0,FIRM,201.08805,0.39,0.38,0.23,3,0.38,0.39,0.38,2,891132.01966,36280.68756,659.7758,620.49192,12468.49229,17182.87987,11769.53772,970.61093,5848.78526,NOT_OCD,NOT_MII,0.37,0.37,0,0,0,0,0.37,0,1995.96395,124206.7631
D,DISPATCH,PRICE,5,"2025/07/06 17:25:00",1,TAS1,20250706161,0,190.26,0,190.26,0,0,"2025/07/06 17:20:03",0.93314,0.93314,0,4.12,4.12,0,0.36,0.36,0,8.52,8.52,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,1.66,1.66,0,FIRM,190.26,0.93314,4.12,0.36,8.52,0.38,0.38,0.38,1.66,326203.44155,6933.17115,854.76057,404.83,24156.20575,894.67036,954.01656,447.91968,5797.44456,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,822.67783,0.02
D,DISPATCH,PRICE,5,"2025/07/06 17:25:00",1,VIC1,20250706161,0,209.11,0,209.11,0,0,"2025/07/06 17:20:03",0.39,0.39,0,0.38,0.38,0,0.23,0.23,0,3,3,0,0.38,0.38,0,0.39,0.39,0,0.38,0.38,0,2,2,0,FIRM,209.11,0.39,0.38,0.23,3,0.38,0.39,0.38,2,286071.97749,3906.68375,551.19603,372.22,12220.22037,428.35206,821.06346,464.89215,5343.06648,NOT_OCD,NOT_MII,0.37,0.37,0,0,0,0,0.37,0,1207.28395,1.25
D,DISPATCH,PRICE,5,"2025/07/06 17:30:00",1,TAS1,20250706162,0,190.26,0,190.26,0,0,"2025/07/06 17:25:03",0.93314,0.93314,0,2.74714,2.74714,0,0.36,0.36,0,8.52,8.52,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,1.66,1.66,0,FIRM,190.26,0.93314,2.74714,0.36,8.52,0.38,0.38,0.38,1.66,326178.145,6926.39429,857.11771,405.09,24154.46041,894.67036,954.01656,447.91968,5796.85456,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,822.37783,0.02
